366383425,106.717736,10.7571329,3
366383803,106.7020981,10.7632808,3
366383811,106.7694327,10.8187881,3
366384110,106.7321164,10.7045151,3
366384168,106.7582026,10.8188354,3
366384194,106.7658048,10.6736446,3
366384221,106.7253971,10.732254,4
366384548,106.7713723,10.8222362,3
366384585,106.8599852,10.8170526,3
366384627,106.7144668,10.7874751,3
366384640,106.7663968,10.7772928,3
366384793,106.7310983,10.8143653,3
366384822,106.7294185,10.8054245,3
366384879,106.7085295,10.7893649,3
366384981,106.7344729,10.8123397,3
366385031,106.7313377,10.8052739,3
366385164,106.7336759,10.8035955,3
366385363,106.7348768,10.8254475,3
366385658,106.732644,10.7287735,3
366386086,106.7086951,10.7902922,3
366386485,106.7158629,10.7448515,3
366386609,106.7400477,10.7532245,4
366386635,106.7798059,10.7660406,4
366386678,106.7071604,10.7459485,4
366386699,106.7285728,10.804447,3
366386708,106.7236757,10.7256149,4
366386819,106.7294548,10.8044609,1
366386842,106.8044672,10.8076094,3
366386878,106.716427,10.8042501,3
366387280,106.7389145,10.6980725,3
366387305,106.7804449,10.7753878,3
366387542,106.7126898,10.7434766,4
366387557,106.7339621,10.7954249,3
366387687,106.7000797,10.6810642,4
366387703,106.86111,10.806895,3
366387719,106.7653555,10.7833027,3
366387791,106.7087132,10.7474756,4
366387897,106.7484007,10.6830755,3
366387986,106.7144154,10.8036436,3
366388025,106.6913098,10.6600887,4
366388085,106.8601501,10.8088819,4
366388248,106.7168472,10.7493524,4
366388361,106.7050119,10.7517869,3
366388371,106.7060383,10.6876931,3
366388622,106.7154792,10.7938396,1
366388690,106.6943009,10.820094,3
366388704,106.7402502,10.7466289,3
366388784,106.7176812,10.7493575,4
366388789,106.7069373,10.7400748,4
366389295,106.7367673,10.7175917,4
366389334,106.7205287,10.8033157,3
366389394,106.7041562,10.8196549,3
366389416,106.726408,10.8049918,3
366389424,106.740862,10.6928349,3
366389514,106.6899496,10.819949,3
366389762,106.7074335,10.7927261,5
366389972,106.7168001,10.802884,1
366390023,106.717147,10.7434956,1
366390039,106.712677,10.7443973,4
366390059,106.7589087,10.782791,3
366390064,106.8603846,10.8068301,3
366390152,106.7327177,10.7920357,3
366390170,106.7012366,10.6847981,3
366390297,106.7435437,10.7727863,3
366390322,106.7165623,10.7434748,3
366390353,106.7244386,10.6686993,3
366390591,106.7741184,10.8169624,3
366390596,106.7296843,10.6422262,4
366390663,106.7753819,10.8136352,3
366390689,106.7091863,10.8011048,3
366390790,106.7235776,10.6714736,3
366390965,106.7218647,10.799887,4
366391224,106.7063868,10.8081256,3
366391834,106.7068239,10.7273354,4
366391891,106.7092839,10.8083475,3
366391993,106.7181586,10.7487323,3
366392036,106.7698823,10.788606,3
366392103,106.7290503,10.8170308,3
366392272,106.8315162,10.8208886,3
366392389,106.8227534,10.7872659,1
366392424,106.7432759,10.7301002,4
366392502,106.7198476,10.7987432,4
366392767,106.7337211,10.7873599,3
366392815,106.7380011,10.7301103,3
366392974,106.7322188,10.8126007,3
366393140,106.7217823,10.7286698,3
366393399,106.7211648,10.7296823,4
366393469,106.7726991,10.8140145,3
366393555,106.7026703,10.6905682,3
366397039,106.7060572,10.8031908,3
366397092,106.7048717,10.6952578,4
366397273,106.7086325,10.727375,4
366397549,106.7158906,10.7411355,4
366397573,106.700279,10.7160355,3
366397632,106.7483538,10.8066124,3
366397697,106.7281944,10.7040145,5
366397983,106.7387241,10.6415493,1
366398102,106.7196572,10.8027565,3
366398129,106.737384,10.7946376,4
366398302,106.7377891,10.7467031,3
366398306,106.7205492,10.7237226,3
366398340,106.7311872,10.7965524,3
366398368,106.7494292,10.6840635,3
366398490,106.71583,10.803295,3
366398632,106.7434379,10.7564324,4
366398713,106.7101502,10.7455052,3
366398719,106.7713163,10.8167705,4
366398727,106.7635791,10.7876751,3
366399131,106.7018539,10.8023219,3
366399307,106.7158742,10.7429789,3
366399587,106.6991988,10.8187264,3
366399770,106.7167802,10.7462737,4
366399883,106.7552186,10.8077587,3
366399966,106.76875,10.815057,3
366400019,106.7422013,10.7549021,4
366400117,106.7333684,10.7948373,1
366400136,106.7696958,10.8112236,3
366400192,106.7672042,10.7638383,1
366400198,106.6910212,10.8111873,4
366400308,106.7156494,10.8024345,4
366400714,106.8547362,10.8264004,3
366400718,106.8565174,10.8207089,3
366400854,106.6933544,10.8151773,1
366400941,106.7068265,10.7263996,4
366401137,106.7686098,10.8145045,4
366401219,106.719851,10.8151158,4
366401243,106.7199216,10.8030717,3
366401462,106.7158567,10.7504462,4
366401537,106.7279457,10.755048,3
366401615,106.7061154,10.7372461,3
366402196,106.773923,10.8210238,3
366402204,106.7158926,10.7406719,4
366402396,106.7317751,10.8039263,3
366402428,106.7333952,10.7939042,3
366402451,106.7166147,10.8083795,3
366402545,106.728909,10.8045004,3
366402687,106.7375652,10.7300525,3
366402783,106.7689936,10.8164864,4
366403024,106.7165683,10.742998,3
366403237,106.7342099,10.7936067,3
366403574,106.7158856,10.8043261,4
366403623,106.7720612,10.8134449,3
366403660,106.7989923,10.8058887,3
366403669,106.7018695,10.686595,3
366403690,106.7293127,10.7528187,3
366403735,106.7138817,10.7874437,3
366403747,106.8376592,10.8034218,3
366403866,106.7305927,10.8174489,3
366403900,106.7174344,10.7475314,3
366404002,106.7843805,10.7620755,4
366404036,106.732312,10.8033295,3
366404080,106.7182213,10.6955275,4
366404092,106.7313426,10.7973149,3
366404136,106.778613,10.7891008,3
366404177,106.7445402,10.7555572,1
366404271,106.7292413,10.7844053,3
366404327,106.7118828,10.7424633,3
366404348,106.7452838,10.8054285,3
366404407,106.7336885,10.8127342,3
366404446,106.8585702,10.8012728,3
366404499,106.7095161,10.7642332,1
366404504,106.7153879,10.8101365,3
366404537,106.7064231,10.7667788,3
366404558,106.7294937,10.8028457,4
366404685,106.7188262,10.8171307,4
366404688,106.7164002,10.7493528,4
366404697,106.7141331,10.7275055,4
366404834,106.8708311,10.8137708,3
366404915,106.7143268,10.7915021,3
366404924,106.7249272,10.8133457,3
366405053,106.7046857,10.747473,3
366405222,106.7391443,10.6974385,3
366405328,106.750803,10.6852338,3
366405380,106.7101575,10.743901,4
366405578,106.7264221,10.8117301,3
366405606,106.7113083,10.7394041,4
366405747,106.7136989,10.7439257,4
366405869,106.7016449,10.8048755,3
366405873,106.7329155,10.8120492,4
366405888,106.7497338,10.6843267,3
366406064,106.7262401,10.7285945,4
366406208,106.708346,10.7897002,3
366406655,106.7202455,10.726353,3
366407040,106.7739324,10.7832062,4
366407189,106.8313627,10.8212901,3
366407697,106.7093592,10.7947682,3
366407975,106.7375311,10.7893073,4
366408102,106.7329576,10.7930791,1
366408126,106.7312554,10.8174307,3
366408515,106.7258052,10.811846,3
366408752,106.6928606,10.8194539,3
366408843,106.7195904,10.75316,3
366408846,106.704646,10.8187352,3
366408979,106.7046857,10.7408988,3
366409109,106.7137114,10.7420266,4
366409349,106.7368808,10.8273779,4
366409489,106.7327875,10.8147221,4
366409591,106.7463787,10.6970201,3
366409651,106.7078838,10.8070679,3
366409847,106.7351678,10.7930581,3
366409902,106.718673,10.8107657,3
366409925,106.7457593,10.8029261,4
366409983,106.7338618,10.8138557,1
366410069,106.7203578,10.8143993,3
366410196,106.7022746,10.7658008,3
366410233,106.85967,10.8079261,3
366411416,106.7123115,10.7265509,4
366411584,106.7054708,10.7407717,4
366411611,106.7046274,10.740381,3
366411631,106.7099177,10.7902283,3
366411681,106.7435063,10.8044774,1
366411711,106.6950167,10.8053536,3
366411844,106.7368647,10.7573757,3
366411920,106.7367709,10.7407884,4
366412216,106.7473174,10.7613433,3
366412225,106.7646311,10.7831271,3
366412298,106.7101394,10.7469009,4
366412361,106.7579133,10.7834106,3
366412441,106.7200704,10.7290391,5
366412480,106.7210447,10.7335505,3
366412537,106.7054133,10.7402884,4
366412572,106.7188494,10.7566655,3
366412574,106.7087082,10.7479464,4
366412575,106.741174,10.8066448,3
366412701,106.7292266,10.7983367,3
366412811,106.8622402,10.8108476,3
366412828,106.8126413,10.8023507,4
366412853,106.7271379,10.8096988,3
366412917,106.7711686,10.8195724,4
366412996,106.7974276,10.8136052,3
366413021,106.7317012,10.641777,4
366413153,106.7701702,10.8170947,4
366413210,106.7702592,10.8231212,3
366413274,106.745835,10.7677543,3
366413406,106.7340045,10.7519672,1
366413441,106.7396147,10.7704273,3
366413548,106.7302054,10.650676,3
366413598,106.6961876,10.7956827,3
366413637,106.7312817,10.6415876,3
366413639,106.7053404,10.7643284,4
366413688,106.7439995,10.687763,3
366413827,106.7055861,10.7663629,3
366414253,106.7319652,10.705058,1
366414310,106.7060276,10.756148,3
366414360,106.7500161,10.7875175,4
366414422,106.7051728,10.7926449,3
366414424,106.7690881,10.8169899,3
366414596,106.6997619,10.7580296,4
366414641,106.7134702,10.8091266,3
366414661,106.7071401,10.7479423,3
366415389,106.7407588,10.7428896,3
366415437,106.7342537,10.8129614,4
366415484,106.7337629,10.807838,4
366415505,106.7122865,10.7284919,4
366415780,106.7137107,10.7415866,3
366416019,106.7188534,10.698431,3
366416125,106.8597452,10.8193879,3
366416132,106.7181379,10.7522541,3
366416144,106.7041686,10.7008497,3
366416151,106.7217033,10.8037001,3
366416735,106.7047814,10.6894828,3
366416926,106.7340619,10.739379,3
366417145,106.7355456,10.759413,3
366417290,106.6950153,10.8027557,3
366417336,106.7088467,10.7920001,5
366417400,106.8340997,10.8143618,3
366417406,106.7257786,10.8065856,3
366417459,106.7378479,10.8074243,4
366417607,106.7349824,10.7951533,3
366417633,106.7099065,10.7953381,4
366417922,106.73726,10.8277778,3
366417928,106.7129274,10.8156639,3
366417938,106.7126155,10.8099275,5
366417964,106.7106514,10.6726146,3
366418001,106.8600464,10.8127186,3
366418184,106.8744503,10.8156717,3
366418591,106.6954235,10.8081118,3
366418649,106.747742,10.6907497,3
366418696,106.7062247,10.8092977,3
366418790,106.8364686,10.8164459,1
366418829,106.7596916,10.8208663,3
366418964,106.7263389,10.8112032,3
366418970,106.7432654,10.6872279,4
366419012,106.7046365,10.7659002,3
366419043,106.7125846,10.8125697,3
366419346,106.7114139,10.8028692,4
366419616,106.7207229,10.7279912,4
366419844,106.6914469,10.7959763,3
366420040,106.7286839,10.7497484,3
366420089,106.7214213,10.8144679,3
366420139,106.7365846,10.8056658,3
366420314,106.7104639,10.7274229,4
366420414,106.7343925,10.7933274,3
366420446,106.724419,10.8130113,3
366420449,106.7269678,10.8039116,3
366420486,106.7337689,10.8145885,3
366420500,106.7537006,10.6782219,4
366420691,106.7055915,10.8212166,3
366420766,106.7470506,10.7693102,3
366420769,106.7327848,10.8141346,3
366420858,106.7174698,10.8073216,3
366421018,106.7254585,10.8073424,3
366421019,106.7236095,10.8000632,3
366421094,106.7415943,10.6950933,3
366421271,106.7087374,10.7443581,3
366421460,106.7712947,10.8139573,4
366421464,106.7464216,10.6825379,3
366421483,106.6984534,10.6749484,3
366421496,106.7315617,10.7319038,3
366421690,106.7070563,10.8236638,3
366421700,106.7136943,10.7443967,4
366421831,106.7128921,10.7391438,3
366421887,106.8599124,10.810423,3
366421894,106.7353095,10.7480681,3
366421962,106.6937195,10.797113,3
366422213,106.76506,10.7785287,3
366422406,106.8587384,10.798734,3
366422491,106.8635239,10.8104724,3
366422556,106.8327085,10.8110788,3
366422880,106.7165707,10.7424937,3
366422916,106.6952956,10.7533608,3
366423116,106.7042895,10.7609859,4
366423209,106.7087098,10.7244884,3
366423253,106.8593891,10.8105994,3
366423300,106.6919704,10.8072297,1
366423506,106.7082815,10.7380078,4
366423515,106.7087516,10.7434464,3
366423543,106.7761533,10.7761659,3
366423565,106.6986377,10.8026325,5
366423832,106.7233295,10.80087,3
366424350,106.7269166,10.6394704,3
366424896,106.7382433,10.7014904,4
366424953,106.7727731,10.8134868,4
366425015,106.8624677,10.8098791,3
366425211,106.7105314,10.7245302,4
366425805,106.6962169,10.8099454,3
366426024,106.7328897,10.6423457,3
366426183,106.6970763,10.8062957,3
366426190,106.7379335,10.8284787,3
366426378,106.7335397,10.7942852,3
366426408,106.7697642,10.8141762,4
366426625,106.7768534,10.7627402,3
366426686,106.8643194,10.8109511,3
366426823,106.729032,10.7041354,3
366426921,106.73494,10.7944116,3
366426949,106.730244,10.6410957,4
366427232,106.7600083,10.7823629,3
366427274,106.7768927,10.8187126,3
366427276,106.698717,10.7517229,3
366427377,106.712288,10.7274609,4
366427387,106.7699008,10.8147207,3
366427436,106.7550777,10.7886468,3
366427479,106.7106604,10.7399954,3
366427554,106.7311293,10.7889633,3
366427586,106.7196367,10.7273326,3
366427588,106.7286934,10.6403429,4
366427593,106.7714344,10.8185073,4
366427622,106.7368965,10.7148358,3
366427654,106.7298417,10.8029056,3
366427690,106.859325,10.8064374,3
366427779,106.7057889,10.804808,1
366428030,106.7064533,10.8146605,3
366428061,106.7369968,10.7125215,4
366428097,106.8008566,10.7914707,4
366428105,106.8607366,10.8101836,3
366428195,106.7153223,10.7876509,3
366428256,106.6980432,10.7251639,3
366428309,106.7161639,10.8022693,4
366428312,106.7728488,10.8129217,4
366428399,106.8690955,10.820284,3
366428573,106.7377557,10.7602555,3
366428636,106.7711582,10.7837313,3
366428696,106.7347935,10.8066465,3
366428926,106.7343046,10.7504875,3
366428982,106.7201084,10.8168486,4
366429048,106.7354454,10.7297055,4
366429369,106.7183607,10.8006398,3
366429378,106.7101412,10.7464355,3
366429455,106.7383891,10.6997766,3
366429474,106.7784333,10.819768,4
366429483,106.7733661,10.8178701,3
366429493,106.7087362,10.7459756,4
366429537,106.7186419,10.8004479,3
366429642,106.7071531,10.746867,4
366429720,106.7141932,10.8028806,3
366429726,106.7372623,10.6745354,3
366429842,106.7159197,10.8092648,1
366430269,106.7303226,10.8029891,3
366430301,106.7419683,10.6897144,4
366430363,106.8146905,10.81126,3
366430411,106.8359922,10.8146237,3
366430474,106.7010118,10.7645102,4
366430665,106.7153102,10.8044233,3
366430773,106.7059842,10.7454619,3
366431200,106.7336148,10.7933127,3
366431253,106.7691037,10.7743954,3
366431419,106.6930932,10.6627371,3
366431427,106.7117384,10.7443704,3
366431691,106.7713101,10.8145067,4
366431710,106.7467012,10.8057071,3
366431794,106.8595467,10.8071357,3
366431796,106.7225961,10.8020903,3
366431801,106.7211698,10.8149421,3
366432015,106.7028186,10.8027039,1
366432086,106.7254133,10.8126385,3
366432300,106.6973621,10.8058787,3
366432328,106.7383098,10.7621697,3
366432466,106.7371984,10.7584104,3
366432591,106.7070766,10.6872825,1
366432964,106.8599728,10.8192537,3
366433084,106.7071581,10.7463931,4
366433219,106.7323268,10.6420717,3
366433576,106.7011018,10.8110073,3
366433635,106.6984131,10.803151,3
366433677,106.7168313,10.74988,4
366433754,106.7725467,10.8205336,3
366433763,106.7235332,10.800483,3
366433813,106.7351043,10.8019172,1
366433820,106.7150674,10.8154404,3
366434009,106.7337993,10.7956867,4
366434136,106.7129597,10.7396198,3
366434273,106.8588435,10.7975552,4
366434284,106.7408934,10.8301074,3
366434313,106.7083242,10.7625179,4
366434338,106.7303854,10.704302,3
366434341,106.7291974,10.8028028,3
366434376,106.855129,10.8243379,3
366434465,106.7720088,10.8144918,3
366434693,106.7277922,10.8025752,3
366434770,106.7374844,10.8036504,3
366435111,106.7277877,10.7566901,4
366435278,106.7382123,10.8023219,3
366435365,106.6923933,10.8031859,4
366435540,106.6964882,10.8042046,3
366435579,106.7049861,10.6899357,3
366435613,106.8614775,10.8081524,3
366435784,106.7027406,10.8071609,1
366435841,106.7223973,10.7276661,3
366436018,106.7105088,10.7254579,4
366436202,106.7176845,10.7498874,3
366436216,106.8099236,10.8188648,3
366436270,106.6923248,10.8207669,3
366436284,106.7086523,10.7402888,4
366436286,106.712671,10.7449796,3
366436544,106.7159686,10.8058487,4
366436946,106.7143013,10.8174619,3
366436993,106.7348606,10.6739779,3
366437162,106.8746926,10.8152391,3
366437210,106.8297507,10.825305,4
366437234,106.7730234,10.811754,4
366437344,106.7303648,10.7916195,3
366437501,106.7694894,10.7809076,3
366438226,106.8619546,10.8099583,3
366438255,106.733939,10.802979,3
366438352,106.711564,10.8068239,3
366438512,106.7354482,10.8060213,3
366438978,106.7324683,10.6435874,3
366438993,106.7096134,10.7518039,3
366439182,106.8629534,10.8093013,3
366439305,106.728126,10.6414688,3
366439334,106.7059979,10.747927,3
366439362,106.7078291,10.7532901,3
366439478,106.7024656,10.7351873,3
366439501,106.729702,10.7966582,3
366439564,106.6981731,10.7543363,3
366439942,106.7339287,10.7937106,3
366439959,106.8557739,10.8213971,3
366439978,106.7026918,10.8194929,4
366440056,106.7367124,10.7505082,3
366440098,106.7101354,10.7429812,3
366440271,106.7275619,10.7440115,3
366440284,106.7398244,10.6955356,3
366440375,106.7158659,10.743943,4
366440405,106.7092345,10.8092144,4
366440522,106.7731137,10.8112315,4
366440760,106.7137125,10.7429617,4
366440827,106.7151083,10.8009447,3
366440881,106.6959108,10.7926866,4
366441086,106.7153925,10.8162385,3
366441141,106.7135134,10.8014085,3
366441175,106.7175391,10.7569168,3
366441191,106.7393195,10.7551567,3
366441254,106.8594274,10.808757,3
366441391,106.7124655,10.8116008,3
366441465,106.6988038,10.8064749,3
366441472,106.8621954,10.8082643,3
366441473,106.6996869,10.8030829,3
366441747,106.7657064,10.7765669,3
366441775,106.7434766,10.7056819,3
366442045,106.7314398,10.8131799,3
366442064,106.7327515,10.8132502,3
366442113,106.7311675,10.7557562,4
366442125,106.7334839,10.7929791,3
366442131,106.8591751,10.8097425,3
366442161,106.7101006,10.7479555,3
366442272,106.8603455,10.8071709,3
366442407,106.742277,10.7702004,3
366442429,106.8682006,10.8211348,3
366442473,106.7200473,10.8026202,4
366442479,106.7692145,10.8176896,3
366442600,106.7411898,10.6916696,3
366442606,106.7247499,10.8129011,4
366442799,106.7219461,10.7259956,4
366442830,106.7181883,10.8149931,3
366442843,106.7333284,10.8124467,3
366442996,106.7292277,10.8003863,3
366443035,106.7306203,10.7528617,3
366443071,106.7147531,10.7910963,4
366443136,106.7039149,10.7344053,1
366443203,106.769632,10.8136303,4
366443219,106.7158682,10.7493464,3
366443254,106.7532838,10.7917724,5
366443394,106.6990154,10.8086855,4
366443410,106.713677,10.7449838,3
366443425,106.7325471,10.795361,3
366443489,106.7693166,10.818235,3
366443513,106.7735327,10.7849761,3
366443579,106.7158562,10.7444106,4
366443631,106.74459,10.7662288,4
366443785,106.7959064,10.7912041,3
366443822,106.7342917,10.7930729,3
366443989,106.7427177,10.7017769,1
366444279,106.7334561,10.6406088,3
366444423,106.7050312,10.749805,3
366444636,106.7333056,10.7937223,1
366444934,106.6977675,10.7238252,1
366444970,106.7087486,10.7454906,4
366444984,106.7326399,10.8007823,5
366444999,106.8270148,10.8193959,1
366445204,106.7163924,10.7498761,3
366445306,106.7299314,10.7972182,3
366445426,106.6954397,10.753022,3
366445503,106.7341682,10.7927438,3
366445809,106.7402237,10.6946589,4
366445900,106.6952053,10.8150415,3
366446050,106.732005,10.6411973,4
366446120,106.7137097,10.7411228,3
366446264,106.7151378,10.8026028,3
366446446,106.7700426,10.8129728,3
366446467,106.7086907,10.7254133,4
366446489,106.7091408,10.8115667,3
366446528,106.7074376,10.7910028,4
366446679,106.7712891,10.8172693,4
366446688,106.8240815,10.7955177,3
366446798,106.8615308,10.8110624,3
366446819,106.7348206,10.7951783,4
366446972,106.6995897,10.7545749,3
366447012,106.7024544,10.7560773,4
366447546,106.7296118,10.7042068,3
366447562,106.738213,10.8013453,3
366447820,106.7167316,10.7475218,3
366447844,106.7198728,10.7317164,4
366447855,106.8589331,10.7965054,4
366448065,106.7801025,10.8225432,3
366448074,106.7313241,10.7572027,1
366448084,106.7199331,10.8141154,3
366448472,106.772675,10.8164697,4
366448494,106.7086118,10.7283986,4
366448590,106.7213334,10.8035683,3
366448637,106.7153952,10.8048752,3
366448642,106.700317,10.8033333,4
366448708,106.7362389,10.805215,4
366448854,106.7145972,10.7917838,3
366448887,106.7287772,10.802753,3
366448982,106.8634081,10.8097655,3
366449577,106.7087283,10.7464243,4
366449834,106.7758445,10.7862393,3
366450045,106.6917769,10.8080955,3
366450057,106.7487082,10.7630494,3
366450105,106.7146462,10.8045675,4
366450115,106.7027015,10.7625436,3
366450137,106.7226564,10.8007998,3
366450163,106.6962541,10.7966411,4
366450233,106.7577513,10.7837278,3
366450268,106.7719964,10.8115983,1
366450380,106.7176993,10.74873,4
366450566,106.7376505,10.8281682,3
366450818,106.7131435,10.8173527,3
366450832,106.742519,10.695491,3
366450903,106.7711316,10.7752897,3
366450949,106.7311515,10.6429334,3
366451009,106.7468137,10.8051402,3
366451046,106.7761563,10.8212976,1
366451376,106.7159403,10.7266166,3
366451489,106.7055232,10.7412115,3
366451519,106.7701422,10.8165613,4
366451526,106.7737528,10.8173963,3
366451565,106.7001616,10.8086207,3
366451604,106.7329544,10.7968386,3
366451635,106.7739562,10.8131669,3
366451727,106.731063,10.8134485,3
366451729,106.7048047,10.7385397,3
366452172,106.7186165,10.8191176,1
366452276,106.7340218,10.7529812,4
366452436,106.7188193,10.81074,3
366452499,106.7028772,10.7081231,3
366452585,106.7497636,10.6772789,3
366452599,106.8218661,10.8036366,3
366452631,106.7713253,10.8162284,3
366452928,106.7309782,10.6396562,3
366453258,106.7473199,10.8049588,3
366453380,106.715783,10.7534264,3
366453421,106.7071505,10.7650732,4
366453429,106.7323478,10.6734075,3
366453561,106.7306033,10.8084048,3
366453833,106.7003494,10.8016328,3
366454449,106.7067391,10.763536,3
366454457,106.7104273,10.759245,3
366454468,106.7191929,10.8002001,3
366454490,106.6993125,10.8074025,3
366454530,106.8601963,10.8197242,3
366454588,106.7087067,10.7484938,3
366454649,106.7099586,10.7550592,3
366454664,106.8030679,10.8010912,3
366454800,106.7663252,10.7729533,3
366455153,106.6944931,10.6647209,3
366455236,106.7174256,10.745775,1
366455251,106.6979098,10.8040279,3
366455321,106.7577663,10.7884674,3
366455478,106.709985,10.7916001,4
366455561,106.7122133,10.7983551,3
366455581,106.7728051,10.8159675,4
366455984,106.7453922,10.8048766,4
366455987,106.7587865,10.8195871,3
366456089,106.7167359,10.788806,3
366456146,106.7752297,10.7858612,4
366456195,106.7307042,10.8137252,3
366456219,106.7230274,10.7266494,4
366456273,106.8600703,10.8156041,3
366456300,106.7296401,10.8113827,3
366456302,106.7066789,10.8117045,4
366456465,106.6937024,10.7977493,3
366456478,106.7181522,10.7493592,3
366456480,106.85854,10.8018332,3
366456578,106.7749682,10.8147252,3
366456864,106.8430096,10.8119364,3
366456988,106.7170129,10.7518712,3
366457400,106.7961794,10.8197275,4
366457634,106.735275,10.7505409,3
366457686,106.7217128,10.8018295,3
366457733,106.7657862,10.7833145,3
366457793,106.7275813,10.8208087,3
366457884,106.7332036,10.8051651,3
366457988,106.7319265,10.8138131,4
366457997,106.7303601,10.7968163,3
366458024,106.6949921,10.8044016,3
366458077,106.7297018,10.7420916,4
366458211,106.7025466,10.7563845,3
366458277,106.7713249,10.8156669,4
366458339,106.7106139,10.8104721,1
366458462,106.6982434,10.8040213,4
366458526,106.704981,10.6901082,1
366458577,106.7193855,10.8163047,4
366458586,106.8631323,10.8083791,4
366458630,106.7699238,10.7749972,3
366458737,106.7782925,10.7814969,1
366458988,106.7087201,10.7468805,4
366459005,106.712684,10.7439344,4
366459019,106.8216763,10.8023381,3
366459077,106.7710529,10.8200997,3
366459285,106.7688157,10.7775783,3
366459376,106.7335111,10.8042518,4
366459390,106.8601202,10.813074,4
366459427,106.7192145,10.8160123,3
366459835,106.7046435,10.8136619,1
366459837,106.7583961,10.7830604,3
366459948,106.7158706,10.7420409,4
